Link,,Map,Mod,Suggested pp value,Best pp value,Difference
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257061,,Kabocha - EmbryO (Ascendance) [REIMU'S VIVID],NM,570,,-570
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257064,,Kabocha - EmbryO (Ascendance) [SINNOH'S GRAVITY],HR,570,,-570
https://osu.ppy.sh/beatmapsets/924882#fruits/2117063,,YUC'e - Future Candy ([_-Kukkai-_]) [Sanyi's Overdose],HR,570,,-570
https://osu.ppy.sh/beatmapsets/2352698#fruits/5064281,,ONE OK ROCK - American Girls (Juztan Remix) (Tylerderp) [Obsession],NM,570,,-570
https://osu.ppy.sh/beatmapsets/2254005#osu/4918328,,ume - Haruhi of The Sprite Tribe (AJT) [sstari's Extreme],HR,570,,-570
https://osu.ppy.sh/beatmapsets/1109062#osu/2317701,,Mia REGINA - My Sweet Maiden (Andrea) [Lust],NM,570,,-570
https://osu.ppy.sh/beatmapsets/1109062#osu/2317701,,Mia REGINA - My Sweet Maiden (Andrea) [Lust],NM,570,,-570
https://osu.ppy.sh/beatmapsets/1109062#osu/2317701,,Mia REGINA - My Sweet Maiden (Andrea) [Lust],NM,570,,-570
https://osu.ppy.sh/beatmapsets/1161953#fruits/2424031,,Shiggy Jr. - oyasumi (Secre) [Overdose],DT,567,,-567
https://osu.ppy.sh/beatmapsets/1161953#fruits/2424031,,Shiggy Jr. - oyasumi (Secre) [Overdose],DT,567,,-567
https://osu.ppy.sh/beatmapsets/1161953#fruits/2424031,,Shiggy Jr. - oyasumi (Secre) [Overdose],DT,567,,-567
https://osu.ppy.sh/beatmapsets/2292207#fruits/4906290,,TOGENASHI TOGEARI - Wrong World (Jemzuu) [Crowley's Overdose],NM,565,,-565
https://osu.ppy.sh/beatmapsets/1939725#fruits/4443678,,[Kyoro] - Mochio- (Spectator) [Kukkai's Deluge],HR,565,,-565
https://osu.ppy.sh/beatmapsets/1984907#fruits/4990808,,-45 - System Zero (skill issue lol) [Ciel's Demon Roulette],NM,565,,-565
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257059,,Kabocha - EmbryO (Ascendance) [LACRIMA'S VIVID],NM,565,,-565
https://osu.ppy.sh/beatmapsets/1958376#fruits/4067074,,Ashrount - Bleary Vagary (Jemzuu) [Unlucky's Overdose],NM,560,,-560
https://osu.ppy.sh/beatmapsets/1129636#fruits/2359821,,rejection - Signal feat. Such (-MomoX) [Disconnection],NM,560,,-560
https://osu.ppy.sh/beatmapsets/1715139#fruits/3504487,,Silentroom - XHRONOXAPSULE (Jemzuu) [XATAXLYSM],HT,560,,-560
https://osu.ppy.sh/beatmapsets/49916#fruits/195525,,Zwei - Inanna no Mita Yume (Short Ver.) (Natsume) [Deif's Overdose],HR,560,,-560
https://osu.ppy.sh/beatmapsets/717528#fruits/1549787,,Kaori Miyazono (CV. Risa Taneda) - My Truth~Rondo capriccioso (Linada) [Ascendance & Spec's Duet],HR,560,,-560
https://osu.ppy.sh/beatmapsets/114741#fruits/297454,,LeaF - Calamity Fortune (Krah) [Rain],HR,560,,-560
https://osu.ppy.sh/beatmapsets/306012#fruits/933686,,sHimaU - SLOTcore Is Dead (Arphimigon) [SIX],NM,560,,-560
https://osu.ppy.sh/beatmapsets/355573#fruits/784791,,O2i3 - Ooi [Game Edit] (Fort) [Game Over],NM,557,,-557
https://osu.ppy.sh/beatmapsets/1500887#fruits/3075532,,VINXIS - Sidetracked Day (Razor Sharp) [Calm],NM,556,,-556
https://osu.ppy.sh/beatmapsets/2233104#fruits/4801374,,Xyris - Nefelibata (-Rustyy) [Zileni's Deluge],NM,555,,-555
https://osu.ppy.sh/beatmapsets/1123002#fruits/4436876,,MY FIRST STORY - 2 FACE (Bastian) [Vaqu's Overdose],HR,555,,-555
https://osu.ppy.sh/beatmapsets/1379745#fruits/2850988,,GYZE - HONESTY (-Joakh) [REDEMPTION],NM,555,,-555
https://osu.ppy.sh/beatmapsets/1379745#fruits/2850988,,GYZE - HONESTY (-Joakh) [REDEMPTION],NM,555,,-555
https://osu.ppy.sh/beatmapsets/974743#fruits/2414897,,Raujika - Cry More (Benita) [Lacrima's Reminiscence],DT,555,,-555
https://osu.ppy.sh/beatmapsets/41242#fruits/202756,,Yousei Teikoku - The Creator (meiikyuu) [Nyaten],NM,555,,-555
https://osu.ppy.sh/beatmapsets/979438#fruits/2054224,,Cranky - EMPEROR (JBHyperion) [PLATTER],EZDT,553,,-553
https://osu.ppy.sh/beatmapsets/2235979#fruits/4749827,,MAZARE - Mazare Party (Verti) [Eternal Party],NM,550,,-550
https://osu.ppy.sh/beatmapsets/2384087#fruits/5155017,,Victorius - Age of Tyranny (CTBWhiteCat) [Apocalypse],NM,550,,-550
https://osu.ppy.sh/beatmapsets/2292207#fruits/4920904,,TOGENASHI TOGEARI - Wrong World (Jemzuu) [Joakh's Overdose],NM,550,,-550
https://osu.ppy.sh/beatmapsets/1939725#fruits/4443678,,[Kyoro] - Mochio- (Spectator) [Kukkai's Deluge],HR,550,,-550
https://osu.ppy.sh/beatmapsets/128645#fruits/367175,,M2U feat. Guriri - Magnolia (-kevincela-) [AngelHoney's ExtrA],NM,550,,-550
https://osu.ppy.sh/beatmapsets/2144555#fruits/4515559,,FELT - New World (-Aku) [Extra Stage],HR,548,,-548
https://osu.ppy.sh/beatmapsets/27104#fruits/142954,,Yousei Teikoku - Senketsu no Chikai (Saten) [Insanity],NM,547,,-547
https://osu.ppy.sh/beatmapsets/1828947#fruits/3753760,,Neko Hacker - People People feat. Nanahira (My Angel RangE) [-Alien Alien-],NM,545,,-545
https://osu.ppy.sh/beatmapsets/1828947#fruits/3753760,,Neko Hacker - People People feat. Nanahira (My Angel RangE) [-Alien Alien-],NM,545,,-545
https://osu.ppy.sh/beatmapsets/2081831#fruits/4359942,,C-Show - GIMME DA BLOOD (Nosuri) [DELUGE],NM,545,,-545
https://osu.ppy.sh/beatmapsets/2000365#fruits/4158941,,Sabaton - Twilight Of The Thunder God (Kimitakari) [Kimitakari & M0RU's Ascension to Valhalla],HR,545,,-545
https://osu.ppy.sh/beatmapsets/47710#osu/178966,,HujuniseikouyuuP - Talent Shredder (val0108) [0108 style],NM,545,,-545
https://osu.ppy.sh/beatmapsets/2207812#fruits/4675222,,Yousei Teikoku - Shinteki Souzou (Game Ver.) (Kukkai) [Divine],NM,544,,-544
https://osu.ppy.sh/beatmapsets/2424147#fruits/5275994,,#N/A,NM,544,,-544
https://osu.ppy.sh/beatmapsets/1818185#fruits/3736782,,Green Day - American Idiot (Sotarks) [Reform's Expert],NM,543,,-543
https://osu.ppy.sh/beatmapsets/1794186#fruits/3689949,,Shadow Of Intent - The Return (Daletto) [Daletto & Rustyy's Overdose],NM,540,,-540
https://osu.ppy.sh/beatmapsets/2333588#fruits/5151256,,UROBOROS - Black Swallowtail (DizzyOracel) [MILK's Deluge],NM,540,,-540
https://osu.ppy.sh/beatmapsets/2146604#fruits/4521650,,nao - Towa naru Kizuna to Omoi no Kiseki (-Aku) [~Deluge~],NM,540,,-540
https://osu.ppy.sh/beatmapsets/2159616#fruits/4553486,,Tatsh - IMAGE -MATERIAL- (Game Ver.) (fayew) [Envision],HR,540,,-540
https://osu.ppy.sh/beatmapsets/1631702#fruits/3330758,,Morimori Atsushi - Mangetsu no Chikurin (MRM REMIX) (Kukkai) [Moonlight],HR,540,,-540
https://osu.ppy.sh/beatmapsets/591442#fruits/1265756,,S3RL feat Harri Rush - Nostalgic (Nightcore Mix) (nold_1702) [Crystal's Execution],NM,540,,-540
https://osu.ppy.sh/beatmapsets/733027#fruits/1546489,,ClariS - SHIORI -TV size mix- (Ascendance) [Memory],DT,540,,-540
https://osu.ppy.sh/beatmapsets/1899836#fruits/3915991,,"BUMP OF CHICKEN - Hello,world! (TV Size) (Wanpachi) [Special]",NM,540,,-540
https://osu.ppy.sh/beatmapsets/1612932#fruits/3293033,,Frums - theyaremanycolors (Spectator) [deluge],NM,535,,-535
https://osu.ppy.sh/beatmapsets/1612932#fruits/3293033,,Frums - theyaremanycolors (Spectator) [deluge],NM,535,,-535
https://osu.ppy.sh/beatmapsets/1715139#fruits/3526451,,Silentroom - XHRONOXAPSULE (Jemzuu) [XINNOH'S HEAVENLY],NM,535,,-535
https://osu.ppy.sh/beatmapsets/1715139#fruits/3526451,,Silentroom - XHRONOXAPSULE (Jemzuu) [XINNOH'S HEAVENLY],NM,535,,-535
https://osu.ppy.sh/beatmapsets/2191184#fruits/4634735,,Falling In Reverse - Watch The World Burn (Daletto) [Hypnotizing],NM,535,,-535
https://osu.ppy.sh/beatmapsets/629384#fruits/1328778,,Camellia - Towards The Horizon (Sinnoh) [Vanishing Point],NM,535,,-535
https://osu.ppy.sh/beatmapsets/2264181#fruits/4827192,,UROBOROS - Black Swallowtail (TV Size) (Pepti) [Vaqu's Deluge],HR,535,,-535
https://osu.ppy.sh/beatmapsets/1958376#fruits/4063576,,Ashrount - Bleary Vagary (Jemzuu) [fayew's Overdose],HR,533,,-533
https://osu.ppy.sh/beatmapsets/1727694#fruits/3533276,,Toromaru - Formless Canvas (DeviousPanda) [Down's Extreme],NM,533,,-533
https://osu.ppy.sh/beatmapsets/1368447#fruits/2830820,,Umeboshi Chazuke - Bison Charge (Nelly) [Greaper's Deluge],HR,530,,-530
https://osu.ppy.sh/beatmapsets/1489293#fruits/3052986,,Kobaryo - Invisible Frenzy (Kukkai) [Breakdown],NM,530,,-530
https://osu.ppy.sh/beatmapsets/1831275#fruits/4411470,,MisoilePunch - MixxioN (fayew) [KUKKAI'S INFINITE],HR,530,,-530
https://osu.ppy.sh/beatmapsets/1831275#fruits/4411470,,MisoilePunch - MixxioN (fayew) [KUKKAI'S INFINITE],HR,530,,-530
https://osu.ppy.sh/beatmapsets/1774562#fruits/3633672,,kanemiko - Electrolytes (Unlucky_w) [Overdose],NM,530,,-530
https://osu.ppy.sh/beatmapsets/2302808#fruits/4921983,,cosMo@BousouP - Oceanus (Verti) [A Symphony of Ocean Tides],NM,528,,-528
https://osu.ppy.sh/beatmapsets/2235979#fruits/5022245,,MAZARE - Mazare Party (Verti) [Zileni & yeeeter's Deluge],NM,525,,-525
https://osu.ppy.sh/beatmapsets/1514014#fruits/3099695,,Project Grimoire - Excalibur ~Revived resolution~ (Souvenir) [~Legendary Sword~],NM,525,,-525
https://osu.ppy.sh/beatmapsets/703957#fruits/1489207,,Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) (Sotarks) [Eternal Blaze],NM,525,,-525
https://osu.ppy.sh/beatmapsets/1791427#fruits/3671047,,"Minazuki Airi with Atsushi - Daisuki, Evolution (Bastian) [Daletto's Best... Girl?!]",HR,523,,-523
https://osu.ppy.sh/beatmapsets/727329#fruits/2404182,,TERRASPEX - AMAZING BREAK (Spectator) [CRYSTAL SPEC'S DELUGE],NM,523,,-523
https://osu.ppy.sh/beatmapsets/2143352#fruits/4512206,,BAND-MAID - Sense (TV Size) (Verti) [Deluge],HR,520,,-520
https://osu.ppy.sh/beatmapsets/815097#fruits/1709530,,"CustomiZ - COOLEST (Ascendance) [Cool, Cooler, COOLEST!]",NM,520,,-520
https://osu.ppy.sh/beatmapsets/1224186#fruits/2546205,,"siqlo - Midnight, Sunrise Sign (Rocma) [Deluge]",NM,520,,-520
https://osu.ppy.sh/beatmapsets/2230485#fruits/4781043,,Sasuke Haraguchi feat. Kasane Teto - Igaku (Spectator) [Verti's Platter],HRDT,520,,-520
https://osu.ppy.sh/beatmapsets/1270628#fruits/2640484,,ALiCE'S EMOTiON - Dark Flight Dreamer (Bastian) [Bastian & Vale's Overdose],HR,520,,-520
https://osu.ppy.sh/beatmapsets/295647#fruits/664095,,Jerico - Industrial Nation (Kloyd) [Made in Korea],NM,520,,-520
https://osu.ppy.sh/beatmapsets/802003#fruits/1686613,,#N/A,HR,520,,-520
https://osu.ppy.sh/beatmapsets/802003#fruits/1686613,,#N/A,HR,520,,-520
https://osu.ppy.sh/beatmapsets/1141606#fruits/2598933,,Swimy - Acchi Muite (FuJu) [Kowari's Extra],NM,520,,-520
https://osu.ppy.sh/beatmapsets/697012#fruits/1590861,,tofubeats - CANDYYYLAND feat. LIZ (Pa's Lam System Remix) (Kukkai) [Deluge],NM,518,,-518
https://osu.ppy.sh/beatmapsets/1270628#fruits/2650493,,ALiCE'S EMOTiON - Dark Flight Dreamer (Bastian) [Greaper's Starlight Typhoon],NM,517,,-517
https://osu.ppy.sh/beatmapsets/1518662#fruits/3129496,,kamome sano Electric Orchestra - FIN4LE ~Shuushisen no Kanata e~ ([_-Kukkai-_]) [LACRIMA'S HEAVENLY],NM,515,,-515
https://osu.ppy.sh/beatmapsets/1518662#fruits/3129496,,kamome sano Electric Orchestra - FIN4LE ~Shuushisen no Kanata e~ ([_-Kukkai-_]) [LACRIMA'S HEAVENLY],NM,515,,-515
https://osu.ppy.sh/beatmapsets/2385660#fruits/5159736,,Arash - Temptation (feat. Rebecca) (Nightcore Mix) (Natsuko) [~Farewell~],NM,515,,-515
https://osu.ppy.sh/beatmapsets/2385660#fruits/5159736,,Arash - Temptation (feat. Rebecca) (Nightcore Mix) (Natsuko) [~Farewell~],NM,515,,-515
https://osu.ppy.sh/beatmapsets/2418434#fruits/5258704,,Apocalyptica - Reign of Fear (mieldeprairie) [Resurrection],NM,510,,-510
https://osu.ppy.sh/beatmapsets/2418434#fruits/5258704,,Apocalyptica - Reign of Fear (mieldeprairie) [Resurrection],NM,510,,-510
https://osu.ppy.sh/beatmapsets/1939725#fruits/4443678,,[Kyoro] - Mochio- (Spectator) [Kukkai's Deluge],NM,510,,-510
https://osu.ppy.sh/beatmapsets/2278996#fruits/4862876,,Kaneko Chiharu - <<Re:miniscence>> (Daletto) [INFINITE],NM,510,,-510
https://osu.ppy.sh/beatmapsets/697012#fruits/4557729,,tofubeats - CANDYYYLAND feat. LIZ (Pa's Lam System Remix) (Kukkai) [Overdose],HR,510,,-510
https://osu.ppy.sh/beatmapsets/2111139#fruits/4431745,,"TUYU - Shuuten no Saki ga Aru to Suru naraba. (Mochi -) [If there's no endpoint, I just want to disappear.]",NM,510,,-510
https://osu.ppy.sh/beatmapsets/355573#fruits/784791,,O2i3 - Ooi [Game Edit] (Fort) [Game Over],NM,510,,-510
https://osu.ppy.sh/beatmapsets/17744#fruits/328412,,KOTOKO - Wing my way (ZHSteven) [Hell-Jumping],NM,510,,-510
https://osu.ppy.sh/beatmapsets/2292175#fruits/4894077,,jun with Alison - SUNKiSS <3 DROP ~jun Side~ (Ascendance) [SUMMER LOVE],NM,507,,-507
https://osu.ppy.sh/beatmapsets/2381870#fruits/5149537,,"MY FIRST STORY feat. chelly (EGOIST) - 1,000,000 TIMES (Verti) [Verti & Dizzy's Unconventional World]",NM,507,,-507
https://osu.ppy.sh/beatmapsets/1715139#fruits/3543662,,Silentroom - XHRONOXAPSULE (Jemzuu) [VERTI'S GRAVITY],NM,505,,-505
https://osu.ppy.sh/beatmapsets/1715139#fruits/3563232,,Silentroom - XHRONOXAPSULE (Jemzuu) [INFINITE],HR,505,,-505
https://osu.ppy.sh/beatmapsets/1516269#fruits/3403178,,yanaginagi - Tokohana (Secre) [Bastian's Rain],DT,505,,-505
https://osu.ppy.sh/beatmapsets/1516269#fruits/3403178,,yanaginagi - Tokohana (Secre) [Bastian's Rain],DT,505,,-505
https://osu.ppy.sh/beatmapsets/2385660#fruits/5168267,,Arash - Temptation (feat. Rebecca) (Nightcore Mix) (Natsuko) [~Aku's Overdose~],HR,503,,-503
https://osu.ppy.sh/beatmapsets/2268624#fruits/4831446,,Jeff Williams feat. Casey Lee Williams - Die (Cut Ver.) (Verti) [Joakh's Overdose],HR,503,,-503
https://osu.ppy.sh/beatmapsets/2203299#fruits/4663536,,VINXIS - Sidetracked Day (Verti) [Deviated],NM,500,,-500
https://osu.ppy.sh/beatmapsets/2264181#fruits/4820086,,UROBOROS - Black Swallowtail (TV Size) (Pepti) [Six Flowers],HR,500,,-500
https://osu.ppy.sh/beatmapsets/2165226#fruits/4885932,,tn-shi - Annihilation in F# Minor (Jemzuu) [Overdose],NM,500,,-500
https://osu.ppy.sh/beatmapsets/698454#fruits/2229787,,yanaginagi - over and over (TV Size) (Jemzuu) [tasuke's overdose],DT,500,,-500
https://osu.ppy.sh/beatmapsets/2446103#fruits/5339354,,#N/A,HR,500,,-500
https://osu.ppy.sh/beatmapsets/1734804#fruits/3550346,,Beethoven - Moonlight Sonata 3rd Movement (meganeko remix) (Dapuluous) [Hyperion's Platter],EZDT,500,,-500
https://osu.ppy.sh/beatmapsets/2203299#fruits/4663536,,VINXIS - Sidetracked Day (Verti) [Deviated],NM,500,,-500
https://osu.ppy.sh/beatmapsets/2203299#fruits/4663536,,VINXIS - Sidetracked Day (Verti) [Deviated],NM,500,,-500
https://osu.ppy.sh/beatmapsets/1615177#fruits/3690393,,Silver Forest - Tsurupettan (Game Ver.) (Bloxi) [UberFazz's Watermelon Extra],NM,500,,-500
https://osu.ppy.sh/beatmapsets/1615177#fruits/3690393,,Silver Forest - Tsurupettan (Game Ver.) (Bloxi) [UberFazz's Watermelon Extra],NM,500,,-500
https://osu.ppy.sh/beatmapsets/30581#fruits/100880,,Refresh - Summertime (ekowraith remix) (AndreasHD) [Insane],NM,500,,-500
https://osu.ppy.sh/beatmapsets/2276946#fruits/4852514,,Yousei Teikoku - Kuusou Mesorogiwi (TV Size) (Kuki1537) [Decree],NM,500,,-500
https://osu.ppy.sh/beatmapsets/1939725#fruits/4443678,,[Kyoro] - Mochio- (Spectator) [Kukkai's Deluge],NM,495,,-495
https://osu.ppy.sh/beatmapsets/1426534#fruits/3220234,,HO-KAGO TEA TIME - Kira Kira Days (Cut Ver.) (Secre) [Bastian's Rain],DT,495,,-495
https://osu.ppy.sh/beatmapsets/1426534#fruits/3220234,,HO-KAGO TEA TIME - Kira Kira Days (Cut Ver.) (Secre) [Bastian's Rain],DT,495,,-495
https://osu.ppy.sh/beatmapsets/1426534#fruits/3220234,,HO-KAGO TEA TIME - Kira Kira Days (Cut Ver.) (Secre) [Bastian's Rain],DT,495,,-495
https://osu.ppy.sh/beatmapsets/1672890#fruits/3417222,,Azuna Riko - keep weaving your spider way (TV Size) (Secre) [Nightmare],HR,495,,-495
https://osu.ppy.sh/beatmapsets/30581#fruits/100880,,Refresh - Summertime (ekowraith remix) (AndreasHD) [Insane],NM,494,,-494
https://osu.ppy.sh/beatmapsets/2384087#fruits/5180237,,Victorius - Age of Tyranny (CTBWhiteCat) [Miel's Overdose],NM,490,,-490
https://osu.ppy.sh/beatmapsets/1278683#fruits/2656561,,Ayase Rie - Hijitsuzaikei Joshitachi wa Dou Surya Ii Desu ka? (-Luminate) [Deluge],NM,490,,-490
https://osu.ppy.sh/beatmapsets/730517#fruits/1541711,,Yooh - Dynasty -da capo- (Ascendance) [Utopia],NM,490,,-490
https://osu.ppy.sh/beatmapsets/545757#fruits/2084234,,KikuoHana - Nobore! Susume! Takai Tou (dika312) [The Grand Tower],NM,490,,-490
https://osu.ppy.sh/beatmapsets/165391#fruits/443046,,Jin feat. MARiA from GARNiDELiA - daze (short ver.) (luxoDeh) [Crystal's Overdose],HR,490,,-490
https://osu.ppy.sh/beatmapsets/2401198#fruits/5206842,,#N/A,HR,490,,-490
https://osu.ppy.sh/beatmapsets/1447060#fruits/2975904,,Denkishiki Karen Ongaku Shuudan - Gareki no Yume (-Luminate) [Sinnoh's Overdose],NM,485,,-485
https://osu.ppy.sh/beatmapsets/1610127#fruits/3288956,,MIOYAMAZAKI - Noise (TV Size) (zerokt) [Secre's Goodbye],HR,485,,-485
https://osu.ppy.sh/beatmapsets/2407802#fruits/5226162,,"Kazuhiko Uehara, Harumi Ueko - Climactic Battle ([ Azu- ]) [Pepperoni Pizza]",NM,480,,-480
https://osu.ppy.sh/beatmapsets/1779476#fruits/3725669,,URBANGARDE - KIMI WA OKUMAGASO (JBHyperion) [Verti's Rain],HR,480,,-480
https://osu.ppy.sh/beatmapsets/1288040#fruits/2674197,,Matsushita - Hey Darling! (-Joakh) [Delight],NM,480,,-480
https://osu.ppy.sh/beatmapsets/1604062#fruits/3281600,,nano - Bull's Eye (TV Size) (Ascendance) [Secre's Overdose],DT,480,,-480
https://osu.ppy.sh/beatmapsets/1806253#fruits/3704161,,DIALOGUE+ - Deneb to Spica (TV Size) (Greaper) [Secre's Rain],DT,480,,-480
https://osu.ppy.sh/beatmapsets/1806253#fruits/3704161,,DIALOGUE+ - Deneb to Spica (TV Size) (Greaper) [Secre's Rain],DT,480,,-480
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257064,,Kabocha - EmbryO (Ascendance) [SINNOH'S GRAVITY],NM,480,,-480
https://osu.ppy.sh/beatmapsets/2151953#fruits/4534109,,IOSYS - Scarlet Keisatsu no Ghetto Patrol 24-ji (Rocma) [Rain],HR,480,,-480
https://osu.ppy.sh/beatmapsets/2151953#fruits/4534109,,IOSYS - Scarlet Keisatsu no Ghetto Patrol 24-ji (Rocma) [Rain],NM,480,,-480
https://osu.ppy.sh/beatmapsets/2151953#fruits/4534109,,IOSYS - Scarlet Keisatsu no Ghetto Patrol 24-ji (Rocma) [Rain],NM,480,,-480
https://osu.ppy.sh/beatmapsets/1131227#fruits/2362934,,Mia REGINA - My Sweet Maiden (TV Size) (Bastian) [Rain],DT,480,,-480
https://osu.ppy.sh/beatmapsets/2198800#fruits/4653119,,ARForest - The Last Page (Ascendance) [Final Chapter],HR,480,,-480
https://osu.ppy.sh/beatmapsets/2254005#osu/4918328,,ume - Haruhi of The Sprite Tribe (AJT) [sstari's Extreme],NM,480,,-480
https://osu.ppy.sh/beatmapsets/511635#fruits/3031797,,Yuaru - Streaming Heart (Aerous) [Love Lost],EZ,480,,-480
https://osu.ppy.sh/beatmapsets/2406776#fruits/5223324,,HUNTR/X - Golden (KeyWee) [Born to Be],NM,480,,-480
https://osu.ppy.sh/beatmapsets/1618250#fruits/3322201,,Tamura Yukari - Himitsu no Tobira kara Ai ni Kite (TV Size) (Nakano Ichika) [Kagari's Rain],DT,477,,-477
https://osu.ppy.sh/beatmapsets/1293905#fruits/2829052,,UNDEAD CORPORATION - Everything will freeze (NyalettOwO x3) [Du5t's Deluge],NM,475,,-475
https://osu.ppy.sh/beatmapsets/2428693#fruits/5308110,,Demi Lovato - Heart Attack (Rock Ver.) (Nightcore & Cut Ver.) (Smoke) [Ram's Extreme],NM,475,,-475
https://osu.ppy.sh/beatmapsets/1939725#fruits/4444174,,[Kyoro] - Mochio- (Spectator) [Xinnoh's Overdose],HR,473,,-473
https://osu.ppy.sh/beatmapsets/1939725#fruits/4444174,,[Kyoro] - Mochio- (Spectator) [Xinnoh's Overdose],HR,473,,-473
https://osu.ppy.sh/beatmapsets/2238952#fruits/4861583,,Nanahoshi Kangengakudan - Rubik's Cube (Spectator) [Verti's Overdose],NM,473,,-473
https://osu.ppy.sh/beatmapsets/727329#fruits/1541641,,TERRASPEX - AMAZING BREAK (Spectator) [OVERDOSE],HR,471,,-471
https://osu.ppy.sh/beatmapsets/1498429#fruits/3136613,,"Fear, and Loathing in Las Vegas - Just Awake (TV Size) (Secre) [Bastian's Rain]",DT,470,,-470
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257062,,Kabocha - EmbryO (Ascendance) [REI'S GRAVITY],NM,470,,-470
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257057,,Kabocha - EmbryO (Ascendance) [HIMIKO'S INFINITE],HR,470,,-470
https://osu.ppy.sh/beatmapsets/1286508#fruits/2671140,,ABSOLUTE CASTAWAY - Shinsou Shintouron (-Luminate) [Paradox],NM,470,,-470
https://osu.ppy.sh/beatmapsets/108037#fruits/290744,,wowaka - World's End Dancehall (CLSW) [Salad],HRDT,470,,-470
https://osu.ppy.sh/beatmapsets/2264181#fruits/4834785,,UROBOROS - Black Swallowtail (TV Size) (Pepti) [Zilepti's Deluge],HR,470,,-470
https://osu.ppy.sh/beatmapsets/857537#fruits/1830272,,Kuroneko Dungeon - Ryoushi no Umi no Lindwurm ([_-Kukkai-_]) [Deluge],NM,470,,-470
https://osu.ppy.sh/beatmapsets/2299543#fruits/4913633,,Nekomiya Eto - Bunny Girl (Log Off Now) [Etorin],NM,470,,-470
https://osu.ppy.sh/beatmapsets/2282079#fruits/4865837,,CHiCO with HoneyWorks - color (Cut Ver.) (sawarabi) [Hello],DT,468,,-468
https://osu.ppy.sh/beatmapsets/2151953#fruits/4534107,,IOSYS - Scarlet Keisatsu no Ghetto Patrol 24-ji (Rocma) [Overdose],NM,467,,-467
https://osu.ppy.sh/beatmapsets/2432675#fruits/5305947,,#N/A,NM,467,,-467
https://osu.ppy.sh/beatmapsets/1052199#fruits/2198934,,Camellia - Racemization (Ciyus Miapah) [extreme],EZ,465,,-465
https://osu.ppy.sh/beatmapsets/1493251#fruits/3060860,,t+pazolite - Refactoring Travel (feat. Nanahira) (Cut Ver.) (My Angel RangE) [Travel],HR,463,,-463
https://osu.ppy.sh/beatmapsets/1493251#fruits/3060860,,t+pazolite - Refactoring Travel (feat. Nanahira) (Cut Ver.) (My Angel RangE) [Travel],HR,463,,-463
https://osu.ppy.sh/beatmapsets/2315333#fruits/4961223,,Yuki Setsuna (CV: Hayashi Coco) - Cherry Bomb (Game Ver.) (Ririmu) [Encore ! !],NM,460,,-460
https://osu.ppy.sh/beatmapsets/1123002#fruits/4395029,,MY FIRST STORY - 2 FACE (Bastian) [Verti's 4 HEAD],NM,460,,-460
https://osu.ppy.sh/beatmapsets/1794190#fruits/3737282,,Se-U-Ra - The Endless for Traveler (JBHyperion) [Jemzuu's Overdose],NM,460,,-460
https://osu.ppy.sh/beatmapsets/1334111#fruits/2814444,,Igorrr - Pavor Nocturnus (Spectator) [Secre's Platter],HR,460,,-460
https://osu.ppy.sh/beatmapsets/1426534#fruits/2937547,,HO-KAGO TEA TIME - Kira Kira Days (Cut Ver.) (Secre) [Shiawase!!!],HR,460,,-460
https://osu.ppy.sh/beatmapsets/873024#fruits/1824907,,Hanatan - Jishou Mushoku (chickenbible) [Smile],HR,460,,-460
https://osu.ppy.sh/beatmapsets/1724385#fruits/3531190,,Mitsuki - Eeliaas (Deif) [Platter],EZDT,460,,-460
https://osu.ppy.sh/beatmapsets/1779476#fruits/3725669,,URBANGARDE - KIMI WA OKUMAGASO (JBHyperion) [Verti's Rain],HR,460,,-460
https://osu.ppy.sh/beatmapsets/1779476#fruits/3725669,,URBANGARDE - KIMI WA OKUMAGASO (JBHyperion) [Verti's Rain],HR,460,,-460
https://osu.ppy.sh/beatmapsets/1677752#fruits/3457205,,:) feat. KAFU - Alma (Ducky-) [:]],NM,460,,-460
https://osu.ppy.sh/beatmapsets/357539#fruits/1231520,,Feint - We Won't Be Alone (feat. Laura Brehm) (Cheesecake) [Hikaru's Rose Extra],NM,460,,-460
https://osu.ppy.sh/beatmapsets/1009824#fruits/2206596,,PSYQUI - Hype feat. Such (lapix Remix) (Ascendance) [Crystal's Ethereal],NM,458,,-458
https://osu.ppy.sh/beatmapsets/1779476#fruits/3644367,,URBANGARDE - KIMI WA OKUMAGASO (JBHyperion) [Untouchable],NM,455,,-455
https://osu.ppy.sh/beatmapsets/1639983#fruits/3347292,,Falcom Sound Team jdk - Inevitable Struggle -demo version- (Nelly) [Rain],HR,452,,-452
https://osu.ppy.sh/beatmapsets/1639983#fruits/3347292,,Falcom Sound Team jdk - Inevitable Struggle -demo version- (Nelly) [Rain],HR,452,,-452
https://osu.ppy.sh/beatmapsets/418826#fruits/906421,,DystopiaGround - AugoEidEs (koliron) [Freezing],NM,450,,-450
https://osu.ppy.sh/beatmapsets/1861290#fruits/4295522,,Morimori Atsushi - Laevateinn (Verti) [Noctalium's Overdose],NM,450,,-450
